Zone 1 Power Consumption,Zone 2  Power Consumption,Zone 3  Power Consumption,Temperature,Humidity,Wind Speed
32753.9,20064.4,15728.6,9.39,87,4.92
27054.2,15747.2,12761.4,22.12,70.8,4.912
22947.5,17876.6,9144.78,12.26,80.6,4.918
22807.6,19032.8,8049.94,11.44,87.4,0.081
24400.3,14107.3,15311.6,10.55,88.1,0.086
29273.9,17927.1,13972,15.66,61.55,4.922
28007.3,17182.7,15305.8,24.32,93.4,4.934
25850.7,16663.1,10066.9,18.55,63.32,4.923
41540.3,24178.7,25645,14.62,69.26,0.08
21081.4,12948.3,10402.7,5.532,90.4,0.082
25394.4,15124.5,11893.1,18.69,86.3,0.068
41515.5,28792.4,26573,29.41,41.35,0.069
30394.4,25528.6,12389.5,20.78,58.57,4.921
38037.7,25564.9,29829.2,25.41,85.4,4.922
47182.3,27688.6,19798.2,27.99,33.88,4.919
26245,15111,13579.2,21.34,70.3,0.333
27559.8,17152.3,15185.5,22.72,84.7,4.916
29800.7,18149.5,18142.6,8.42,64.9,4.917
49666.4,36437.2,38496.3,29.27,49.52,4.906
42061.4,22575.9,26034.5,30.18,53.13,4.926
36784.7,21999.2,17406.4,28.5,70,4.922
27162.5,16723.9,14073.5,22.26,89.2,0.31
30929.2,26148.3,10270.8,20.09,48.98,0.085
30646.2,23872.3,11710.8,21.17,69.95,0.072
25860.2,14340.6,13659.6,21.49,69.66,0.079
23683.7,19007.1,7450.66,5.581,84.3,4.913
21715.9,12682.1,14466.6,13.73,73,0.073
31116.3,20787.8,15038.7,16.44,60.11,0.076
33228.9,27199.8,10297.2,16.42,59.18,0.08
35116.2,25264.6,23070.1,23.72,63.12,0.075
37379.3,22983.7,19880.1,25.35,86.6,4.929
32835.1,21243.3,16061.5,20.9,71.8,0.072
22276.9,17732.2,7066.99,5.455,82.4,0.083
39649.2,33504.5,15342.7,17.61,70.8,0.071
29221.8,17873.7,17985.4,18.83,89.9,0.069
37012.9,30712.5,15610.1,14.8,65.52,0.079
28885.8,17162.2,16856.1,19.29,44.93,0.087
31552.4,20739.2,15227,8.82,65.24,0.084
33142.3,20986.3,25639.4,21.4,81.5,4.921
33384.6,26583.5,15388.9,16.24,83.3,0.067
24437.5,14544.9,14429.1,18.41,81.7,0.075
42982.8,25304,25750.9,19.53,85.2,0.071
23361.2,19036.5,8850.9,12.95,75.7,0.085
35969.6,23011.6,21975.9,10.14,71,0.085
38548.7,25682.7,15832.6,21.57,86.9,0.277
24608.7,12398.8,13140,14.55,76.6,4.916
42846,34689.9,30908.8,32.74,34.92,4.907
43283.7,22527.5,27822.5,15.7,79.6,0.069
25929.3,14235,17134.5,15.02,88,0.069
33046.9,20975.1,15188.7,23.06,69.16,0.069
47448.1,30457.4,32423.3,25.43,77.2,4.933
24364.1,15067.5,14698.1,14.03,67.09,0.079
45702.3,27767.2,25995.8,19.49,83.2,4.921
26189.7,15389.8,13608.7,14.65,73.6,0.072
39819.7,24040.1,24765.1,11.64,80.1,0.074
35982.5,24406.3,25166.9,26.71,70.4,4.918
34870,20346.2,18711.3,16.16,87.6,0.066
33162.5,20097.3,16401,13.49,57.29,0.086
42364.1,28285.7,25251.4,14.46,63.55,0.086
27071.4,16541.8,20666.1,20.78,81.8,4.919
41340.6,27774.7,32041.5,33.96,30.88,4.915
37497.2,21237,20363.8,25.37,62.58,0.07
30911.4,21269.6,26305.6,22.74,63.16,4.906
29699.4,19272.2,24739.1,24.78,83.6,4.928
22179.7,13422.5,13986.1,7.41,89.6,0.072
28761.8,18961.7,10831.6,19.72,85.6,4.917
44961.1,28190,25668.9,21.66,83.7,0.066
44872.1,26408.7,27193.1,20.67,69.81,4.917
37366.5,22124.6,17364.3,28.19,69.62,4.926
30980,21698.8,21589.5,24.62,66.19,4.903
32229.2,20308.8,14860.2,14.18,67.77,4.911
26520.5,15706.1,15921.3,9.67,68.35,0.082
23530.2,12475.6,11903.2,12.74,59.01,4.921
42919.6,25600.4,22622.3,23.24,64.95,0.297
30789.4,26846.3,8931.57,15.96,55.06,0.084
39518.9,23665.7,25131.3,17.97,68.62,0.08
21837,14243.2,14463.6,8.01,87.4,0.083
25488.6,16362.3,16048.2,7.91,79.8,0.091
33999.3,20376.3,15473.7,22.4,84.9,4.915
31612.9,19517.3,14819.7,14.84,63.35,0.079
45323.8,25913.3,19433.4,20.57,77.8,0.071
38381.7,32354.7,15846.3,15.1,72.8,0.087
33034.6,20276,16689.5,12.13,49.18,0.088
42219.6,25350,24032.9,14.91,48.1,0.082
26468.3,15509.1,12249.5,16.98,62.99,4.927
29489.5,19455.3,14171.3,13.15,77.1,0.073
27066.2,21702.4,8072.99,9.4,82.7,4.915
26791.9,14990.7,14137.7,21.82,67.43,0.078
41506.4,27186.1,29263.9,28.16,60.66,4.91
32877.4,26727.4,11140.7,19.84,74.3,0.082
34510.4,18476.6,19752.7,13.9,90,0.069
21405.6,14279.6,14342.2,11.37,86.1,0.081
39612,26483.5,30854.6,28.62,65.5,4.915
19898.7,12820.7,13948.9,14.9,70.8,0.073
23399.6,12589,15668.4,16.16,85.7,0.069
26018.9,17540.5,17930.7,24.89,50.52,4.907
26263.1,15903.7,16339.4,10.77,90.5,0.078
25532.9,15763.5,15793.4,18.76,85.1,0.074
33609.6,23312.7,27281.7,22.36,67.7,4.906
29064.7,19747.7,9033.92,18.12,91.3,6.325
25215.1,16420.3,19388.8,24.18,83,4.916
35529.6,24057,32487.4,32.61,28.65,4.909
33729,21265.6,16702.8,21.83,51.35,0.083
22411.5,13232.8,13899.3,6.879,63.07,0.084
23228.4,15450.5,15232.8,13.85,74.4,0.078
26012.5,17673.4,23907.6,24.5,50.55,4.908
38680.7,27603.8,30926.9,25.55,50.62,4.913
46728.5,26143,27778,22.78,75.7,0.07
23452.3,16378.5,7963.37,13.15,69.9,4.916
46003.5,27703.5,23304.8,23.69,78.3,0.27
21134.9,11826.4,10009.3,22.37,67.59,4.919
34535.4,29190.5,17985.5,16.92,74.6,0.079
27079.6,14882.7,13102.7,21.68,83.7,4.917
20187.9,11547.9,11013.8,12.82,74.4,0.078
43382.3,25455.3,25399.5,16.03,65.96,0.083
25470.5,14451.3,15720.7,16.62,86.8,0.065
25749.9,16759.9,11884.3,11.8,82.5,0.083
29092.9,17876,17968.9,13.88,65.09,0.075
36284.9,21098.5,17624,22.11,60.66,4.92
23378.5,17788,11479.5,18.65,62.14,0.073
21806.2,9521.98,10225.7,17.7,79.5,0.065
35146.8,23536.7,32276.5,32.87,36.45,4.911
25281,15258.2,14907.2,16.06,85.9,4.917
28959.5,18751.9,22118.2,23.79,74.6,0.063
27892.5,16465.1,12004.4,25.08,50.62,4.923
41588,25439.5,20039.4,20.7,80.5,4.927
34084.1,21359.3,16266.9,11.75,62.97,0.086
26871.6,17634,10907.2,18.43,82,4.916
44342.3,26947.1,26186,11.98,71.6,0.089
25507.7,15655.7,14872.2,14.66,73.6,0.079
25176.4,15796.7,10848.9,18.3,81.2,4.914
36901.8,22343,22859.3,18.65,69.86,0.081
28602.3,19017.7,22353.1,24.24,85.7,4.916
40702.7,25932.9,35831.3,26.14,82.6,4.919
23821.2,13366.2,15307.6,16.87,69.6,0.081
21766.2,15322.3,13474.7,11.1,87.5,4.915
21463.3,12858.2,13451.8,20.65,80.6,4.918
44071,27662.4,33408,24.79,64.4,4.922
34181.7,20203,16429,11.06,74.8,4.92
20894.7,10330.8,12096,14.49,91,0.07
24953.7,15001.9,14913,17.75,81,0.079
42288.6,26855.9,25821.7,10.93,81.3,0.079
34986.9,21547.6,14650.1,23.08,81.3,4.915
34522.2,21143,17519,22.57,53.78,0.072
30262.3,19466.9,18656.5,19.03,61.05,0.08
28157.2,15845.2,10965.6,14.45,73.7,4.916
23746.8,13025.3,14266.2,16.67,80.4,0.07
36241.3,24903.5,28926.4,25.34,39.48,4.904
29649.2,26025.6,11734,21.01,59.91,0.072
35507.3,20136.8,23471.3,29.93,50.67,0.069
35814.1,21155.6,16690.6,18.51,76.3,0.075
29556.4,13905.1,16448,14.73,88.2,0.07
43370.1,26250.5,25312.8,11.73,83,0.071
37980.2,24694.4,28715.7,26.41,79.5,4.924
38574.4,30241.5,17338.4,20.31,73.4,4.92
22547.7,17940.5,7483.37,17.81,73.5,0.071
23513.9,14885.1,15423.6,8.97,67.21,0.079
22716.3,18023.9,9830.49,13.87,84.4,0.078
39567.3,27303.8,32860.9,29.02,47.59,4.911
34994,20819.1,17879.3,18.7,55.94,0.075
29711.4,18289.6,14784,13.87,65.61,0.087
26115.4,15109.5,11642.6,21.37,68.53,0.259
24701.7,15694.1,15330.9,15.32,76.4,0.078
33220.8,20459.9,17489.5,16.45,78.9,0.072
27998,18470.5,13353.3,8.51,85.5,0.083
31130.8,18711.2,19479.8,11.92,61.98,0.089
38677,23650.8,23378.1,19.96,85.7,0.074
39468.1,19923.5,20411.1,25.15,61.97,0.069
26841.4,14261.4,12643.1,15.28,57.88,0.079
45509.6,19404.1,27915.6,15.73,83.5,0.067
47652.7,31392.6,37009.7,25.65,84,4.923
22905.2,12482.9,12391,12.17,71.2,0.084
37929.5,22954.7,20157,28.53,27.52,4.924
38750.8,22010.8,16550.5,23.36,64.15,4.924
42869.1,25686.6,25072.3,13.66,49.93,0.085
28720.7,18291.8,12556.2,12.17,63.05,0.082
32839.6,26447.3,14537.1,17.35,61.14,0.084
31964.5,22675.8,24219.7,25.71,89.4,4.911
38110.4,23071.2,22083.9,16.8,87.4,4.919
32821.3,26212.9,9905.4,17.32,66.19,0.075
30914.3,16104.7,19648,20.5,53.91,0.076
22231.1,12940.2,13836.8,10.19,65.12,0.085
30072.2,20809.3,22594.6,23.93,49.05,4.904
28056.4,21290,11572.5,22.08,65.48,4.916
28334.3,16906.1,11984.5,10.94,89.4,0.067
32335.4,26884.2,11928.5,19.94,69.25,4.918
39595.2,21005,18703.8,25.88,37.67,0.072
21918.6,12420.7,13894.8,11.73,64.12,4.921
48254.3,25076.5,28362.8,21.19,60.27,4.914
29880.8,19017.9,17864.9,20,87.2,0.075
32451.9,19569,16919.3,14.44,91.5,0.064
33674.3,18871.9,16344.5,24.13,70.4,0.303
35589.2,21240.7,18519.3,22.07,40.38,0.085
22265.1,13061.4,14420.3,8.26,90.7,0.082
50800.3,34651.9,47441.7,33.58,29.78,4.907
43071,26325.7,25809.2,20.91,80.4,4.921
36280.4,22000.4,19468.7,24.28,79.9,0.322
36435.3,24846.8,33276.7,30.32,60.02,4.912
30124.6,19276.6,18835.7,12.1,71.7,0.085
22657.2,13783.6,14602.4,13.37,70.2,0.088
39784.2,27603.8,31179.9,30.93,50.52,0.065
33729,22079.3,15251.2,18.47,86.9,0.07
23230.8,17431,10207.2,10.6,84.6,0.081
24252,15816.5,16490.7,22.04,78.3,4.913
35944.9,19543.9,15456.8,21.46,51.03,4.917
32073.7,16515.3,19066.2,15.88,83.1,0.073
23295.1,15482.3,18135.6,24.96,37.38,4.906
22449.2,17271.1,10265.1,19.8,76.8,0.071
27807.3,17432.9,12420,14.46,82.4,0.096
27543.1,17077.2,17447.9,9.44,50.25,0.089
29440,24761.2,16695.9,20.04,66.61,0.073
37067.7,31824.5,15241.3,16.43,70.2,0.074
27812.4,15492.7,14155.8,28.58,42.51,4.927
45449.8,27892.5,18855.7,20.68,77.4,0.079
31702,18921.4,19017.3,18.17,88.1,0.073
28327.9,17126.9,12691.8,21.14,83.5,4.925
34566.4,23631.6,24841.5,34.92,31.12,0.069
26257.7,17146.8,11414.1,20.81,86.4,0.335
24110.2,14292.3,11216.8,16.25,91.9,0.074
29413.8,20852.1,15371.6,17.83,67.11,0.083
21487.5,16967.2,9444.42,14.18,83.3,0.078
41055.3,24980.5,23876.1,16.21,68.96,0.08
35921.2,24001.2,11473.3,21.84,76.8,4.92
19790.8,13157.9,7998.07,9.85,86.2,4.935
39137.3,28427.5,27150.8,30.18,45.62,4.904
35944.2,26692.4,29227.8,27.49,67.24,4.911
46420.3,28714.1,19474.3,20.62,77.2,4.917
34043.8,21143,17274.2,21.26,73.7,4.922
24913.3,15339.3,12802.6,19.88,88.2,0.33
28348.6,20690.6,20369.7,26.66,60.67,4.919
30325.1,19779.9,19373.5,12.55,73.8,0.083
31827.1,21819.5,17018.7,16.92,53.97,0.075
24972.2,15826.1,14839.5,5.364,87.7,0.087
22763.1,18130.2,9368.67,8.41,68.57,4.914
39532.3,32153.5,16708.1,21.06,74.3,4.92
23334.1,16582,12844.1,19.69,45.19,4.91
42277.8,25634.7,25272.9,19.48,86.2,0.069
27237.1,17380.1,11776.8,19.61,82.8,4.914
41448.8,24652.9,25193.5,14.34,59.91,0.084
24205.6,12948.3,15488,15.84,87.3,0.065
35738.8,22030.4,13785.2,23.24,73.8,4.96
21895.4,15697.9,10340.2,16.09,75.3,0.075
39539,24477.8,24232.5,13.63,63.97,4.919
28818.2,21020.1,16655.4,15.28,56.49,0.075
36346.3,22953.2,22490.6,10.88,69.48,0.09
35969.6,23434.7,22750.8,10.43,81.7,0.087
43451.1,22828.1,28992,14.18,83.1,0.07
38025,27142.6,30154.2,22.81,64.22,4.916
28958.6,18674.8,13731.4,12.84,62.14,4.916
22918,12594.5,13725.6,10.13,85.4,0.069
41079.5,24780.5,25474.7,15.25,73.6,0.075
22172.5,15022.8,14406,24.09,82.8,4.917
39829.7,33742.9,16163.3,14.42,53.97,0.083
35628.1,22389.6,20269.3,23.92,62.79,0.057
44793.2,26293.9,25223.2,17.52,75.3,4.915
30490.2,18463.2,14159.8,10.55,51.82,0.089
31916.1,20218,14709,19.22,74.2,2.121
33408,20184.1,17640,26.43,38.74,4.918
28940.6,18498,18393.5,23.2,86.6,4.918
22451.7,13269.5,14011,8.4,87.3,0.074
40262.6,29821.5,36295.2,25.06,54.63,4.917
34659.2,23198.4,16989.1,21.53,44.28,0.085
30095.8,24832.2,12654,11.71,81.5,0.08
41454.9,24707.6,24788.3,9.7,51.79,0.092
23008.5,16819.9,11076.5,16.82,83.6,4.914
27873,19406.5,18225,25.61,41.08,4.906
31600,26360.3,13948.9,17.44,69.46,4.923
29337,19068.2,19699.6,23.41,55.92,4.923
36297.4,22610.5,21197.7,18.09,81.3,0.067
37426.6,31846.6,15201,13.94,48.73,0.075
35564.4,16643.6,19328,16.43,80.4,0.073
40824.2,25229.9,18190.4,20.54,65.92,0.076
23342.5,16924.5,11111.5,18.03,82.4,4.914
37243.1,30380.6,17233.7,18.47,74.5,0.07
21944.6,16467.8,9686.75,12.19,74.4,4.923
28744.2,15345.8,18589.1,19.97,62.01,0.073
28398.1,19705.1,24425.8,22.24,64.57,4.908
33948.3,21929.3,13208.6,21.57,87.9,4.911
23653.8,13663.1,11298.9,15.59,83.8,0.084
39106.7,23546.3,22981.9,10.02,70.1,0.085
49225.3,32582.5,35511,25.12,55.85,4.922
25457.3,15291.6,15758.4,17.99,72.8,0.079
34540.9,21124.7,14738.3,29.81,38.38,0.267
49078.3,32247.9,34331.3,22.59,50.05,4.925
18609.2,12856.6,7171.08,15.08,87.2,0.074
25816.7,16417,16129.2,9.26,60.4,0.086
20937.7,12977.5,14168.7,12.69,64.57,0.083
35484.9,25450.6,32607.9,26.24,46.18,4.909
18987.3,11347.1,10837.6,4.807,73.1,0.082
43996.6,26454.9,26012.9,14.73,75.5,0.079
37955,23239.1,21291.3,23.31,71,0.067
25573.4,20110,8987.23,20.81,60.67,0.088
34412.9,21318.3,16072.3,16.39,76.2,0.07
29187.7,24422.7,10594.7,15.64,51.08,4.915
25444.1,15877.2,11560.5,15.39,62.28,0.081
26952.5,15624.1,14992.9,22.26,70.8,4.918
28052.4,16181.7,17146.5,11.19,87,0.077
35666.2,20286.5,17368.6,23.85,67.36,0.069
34361.6,21248.1,18216.7,22.16,48.15,0.089
36769.6,31095.4,15327.7,15.93,56.51,0.082
32536.7,20487.5,15938.3,10.58,62.27,1.437
24168.4,13428.5,15778.9,13.61,85.1,0.084
27289.9,16102.7,12873.2,15.93,86.1,4.923
28150.5,17648.8,12681.3,10.88,88.3,0.089
26323.3,14754.8,12459.6,15.85,87.5,0.078
37569.2,31786.4,16198.6,13.86,46.27,0.083
25520.1,16181.7,12532.4,11.02,78,0.081
39829.7,33654.5,15598.6,13.45,54.44,0.082
29271.5,19440.7,12532,20.91,87.2,0.287
22021,14790.3,14125,11.47,79.3,0.072
26544.4,15417.9,12714.4,18.32,90.1,4.915
30896.3,17699.1,17390.8,20.81,60.26,0.071
25365.4,16595.9,12191.1,17.38,93,0.08
31329.2,25590.5,17187.5,21.99,61.54,0.069
22289.5,13024.9,14426.1,8.24,90.4,0.082
29030.1,21109.6,20722.8,24.38,57.25,4.903
20056.7,13418.8,13659.8,9.97,82.8,0.077
35182.4,21767.8,16243.8,14.07,69.32,0.074
36582.1,21380.5,22383.9,16.33,84.8,4.909
25098.5,14158,16302.5,16.25,87.1,0.065
34349.2,20694.5,18088.7,16.24,84.8,0.071
37105.8,20768.4,19038.1,14.19,62.84,0.083
39993.8,33980.6,17014,13.7,46.67,0.082
20227.7,13373.6,8339.28,9.69,86,4.936
38916.5,25407.9,24294.9,9.11,83.8,0.073
26430.5,17017.8,11164,16.4,87.1,4.912
34018.4,18864.4,14220.6,23.54,69.22,4.924
25276.6,15431.7,15451,14.74,79.2,0.084
39031.5,26384.8,28649.4,31.46,30.12,4.917
24516.6,13586.6,12145.2,15.24,57.58,0.08
34897.7,20941.4,16768.1,21.38,61.02,0.267
25998.7,17468.7,11496.7,17.93,88.3,4.914
41873.5,28944.5,27903.2,28.25,70.8,4.904
34238.6,19411.6,12663.8,21.96,69.27,4.92
18561.2,12916.8,6211.76,15.49,77.7,0.081
32246.2,26170.7,10392.3,19.29,55.32,4.922
30290.5,22726,9669.15,10.94,82.3,0.086
30710.3,27107.7,8925.81,16.3,53.72,0.084
42273.1,22802.4,26874.2,15.45,57.36,0.083
39312.2,27983.5,33620.1,29.09,61.72,4.91
31174.7,15914.1,18810.2,20.76,54.17,0.079
28089.1,18244.4,18303.6,12.99,69.45,0.082
34723.9,19643.2,15453.4,21.72,66.89,4.914
40537.4,28571.9,31177.4,25.73,86.6,4.913
46806.4,27407.9,19668.7,27.51,35.55,4.926
37099.7,20939.8,18558.1,14.09,63.47,0.085
33022.8,21902.7,16724.8,15.38,66.11,4.708
38738.9,15481.5,18001.5,17.37,87,0.077
46622.2,29457,40121.2,25.89,85.6,4.914
29000.8,22365.1,10366.4,14.67,75.2,0.085
26346.9,14459.9,12667.3,21.57,84.4,4.915
43244.1,27366,18902.4,18.41,91.6,0.076
42955.9,25451.7,25309.3,10.59,80.8,0.075
35157.4,30417.9,15097.2,10.67,74.3,0.079
20500.3,11226.7,11005.3,11.47,67.94,4.919
44436.1,26846.6,19704,22.99,82.5,4.916
34962.7,20611.6,16741.6,17.45,55.87,0.086
20879.1,16646.8,9778.63,6.241,84.1,0.083
33411.8,22226.6,26191.1,21.09,70.8,4.918
35398.2,21338.6,15873.6,23.88,62.65,4.923
36423.3,23015.5,18230.3,20.77,67.47,4.927
30821.7,17464.9,21450.8,25.15,67.18,4.925
29569.2,23347.9,10710.4,15.79,51.79,4.921
28420.1,17828,12112.3,10.02,90.6,0.083
41362.6,25959.7,25219.9,21.01,86.5,0.067
37153.9,20660.7,22165.7,24.47,70.1,4.917
29611.9,18068.4,18315.2,24.54,89,4.917
30331.5,17974.5,18640.4,12.98,71.1,0.077
34119.8,20357.2,17669.8,18.3,74.7,0.076
23619.8,16084,12231.9,20.3,82.8,0.33
28849.2,24054.5,13052.5,20.41,43.66,0.082
33156.8,20853.7,15822.6,15.32,58.38,0.075
45851.1,26726.8,27937.5,20.57,47.15,0.082
49722.3,33057,45236.5,27.39,61.62,4.909
40012.3,33526.9,16505.1,18.35,61.12,4.923
31023.7,19126.4,10608,19.99,89.1,4.91
33843,18955.6,16649.6,8.74,76.9,0.085
24422.6,13971.1,11671.3,15.04,80.3,0.073
35068.6,22326,17238.6,22.72,52.45,0.081
27457.7,22175.1,9745.9,12.74,87.4,4.913
24420.9,15236.3,14150.2,21.13,58.12,4.917
51297.8,34674.7,47435.6,27.74,61.55,4.907
22813.4,13998.8,11065.3,17.2,80,0.066
40993.9,25342.2,25645.3,18.42,77.3,0.072
42756.5,26024.3,24803.9,16.71,51.84,0.082
28275.3,15749.5,14727.1,12.23,90.8,0.088
36067.4,21523.2,16414.8,15.16,68.06,0.089
25796.9,20454.5,11797.6,14.17,70.8,0.08
21686.2,16564.5,10132,13.4,69.52,0.085
44427,26491.1,26885.9,21.26,83.6,0.067
30923.2,25609.1,9651.86,17.33,65.19,0.075
32469.5,22691,24376.2,23.95,68.5,4.909
44096.4,27067.4,26691,19.59,54.45,0.082
32430.8,25136.8,17650.1,20.92,59.84,0.072
28616.2,18259.8,13912.3,12.42,84.5,0.087
29711.4,18142.2,16354.7,12.4,53.26,0.08
33794.4,20279.6,17627,16.84,75.7,4.912
33527.1,20746.5,16302.7,18.73,30.65,0.086
27005.9,13233.4,15350.3,17.63,81.1,0.065
32425.5,18920.6,18262.6,20.85,78.1,0.286
31610.7,18351,12617.1,21.49,72.4,4.921
38925,23869.2,24308.4,20.6,40.34,0.084
35562,22880.9,13002.3,21.02,75.3,4.925
34596.5,20531.3,17494,16.02,60.98,0.084
26888.5,13763.8,15061.9,22.14,49.29,4.922
29768.2,17301.2,13941.3,15.51,74.5,4.917
38638.7,27716.6,28577.3,34.91,25.01,4.904
35676,19396.7,18036.4,14.93,88.2,0.07
24792.2,13887.3,11861.2,20.45,66.72,4.916
36171,22907.7,18574,25.69,85.2,4.926
31562,25178.3,10130.1,16.78,67.59,0.076
32064.4,18186,17743.1,12.8,86.1,0.074
39480.8,22494.4,19926.6,26.04,58.84,0.066
35007.4,21387.1,13568.4,25.09,36.28,4.92
36708.9,23497.3,18372.9,24.9,51.65,0.071
32961,21886.1,15146.2,19.93,69.89,4.922
31095.4,27267.8,8478.07,18.35,66.62,0.072
36230,21827.8,13177.4,25.5,46.29,0.079
31107.7,23329.3,16834.7,20.16,76.4,0.072
25113.1,17175.9,20846.9,24.21,60.82,4.908
33679.6,20646.8,18664.7,16.79,83.5,0.072
37403.2,22013.4,22639.4,13.48,61.88,4.923
34499,20440.1,17245.3,14.93,63.87,0.076
29822.9,21383.3,20807,22.32,47.49,4.908
37238.6,23291.7,20656.6,26.59,67.72,4.922
44769.2,28684.2,18423.8,24.51,51.99,4.923
38300.2,25447,11537.7,23.69,60.29,4.925
35273,30462.1,14861,13.46,58.38,0.077
35704.9,28429.6,15195.2,15.36,74.8,0.081
32342.7,18273.2,15426.7,24.63,37.81,4.978
46526.5,28974.7,35656.6,32.07,34.38,4.918
43437.3,31117.5,16267,12.73,47.6,0.082
35759.7,30657.3,15322,11.69,65.12,0.083
22210.8,12816.5,15430.3,20.63,82,4.914
31249.1,16174.3,18472.7,14.32,89.4,0.069
20220.8,12273.6,10704.6,13.02,67.81,0.087
43040.7,21629.9,24634.4,20.44,58.49,4.926
30009,13938.1,19392,15.62,85.5,0.07
36793.9,31934.9,14158,12.49,63.58,0.081
32463.8,21238.9,15157.6,13.23,48.45,4.915
26984.6,21960.7,11468,11.91,83.3,0.074
22221.5,17468.2,10288.2,16.67,85.9,0.071
30730.7,18452.4,15119.2,25.15,57.45,4.92
44292.2,25029.1,25570.2,20.14,59.54,0.073
38910.6,19873.2,20281.9,22.26,55.32,4.92
33995.8,19055.8,18327.3,20.59,56.39,0.085
29855.4,15219.5,16187.1,24.16,45.01,0.077
22098.5,17059.1,10045.3,7.17,84,4.92
26013.7,20332.6,7537.09,12.39,80.9,4.919
31273.9,16819.6,18746.2,18.66,65.52,0.073
29568.8,18071,13054.8,18.62,69.79,0.108
28242,15375.2,14912,14.05,89.9,0.069
22637.3,12536.2,14229.2,11.41,69.63,0.086
22365.6,14804.9,12214,7.03,86.8,0.088
24221.5,19026.4,11288.7,13.68,69.45,0.081
29004.6,16057,19194.2,14.97,83.9,0.069
23883.2,13109.6,15453.1,15.86,86.4,0.071
25822.4,15540.6,14983,17.17,80.8,0.07
26920.4,16128.9,13073.3,21.29,90.1,4.913
20921.7,16436.9,9565.43,6.121,83.9,0.086
31692.3,20297.6,17181.3,17.9,50.28,0.081
32188.6,25940.5,9623.05,14.49,85.8,0.086
28621.5,20525.2,17615.4,15.96,81.8,4.916
35980.9,19459.5,15414.9,25.65,43.05,0.278
24109.4,14622.5,15255.9,10.49,69.56,0.089
22017,15877.4,16558.5,15.84,89.7,0.068
40067.9,25666.8,17215.8,20.72,83.1,0.079
35283,20538.6,16730.6,17.05,71.6,0.072
25443.7,16251.3,15811.4,24.48,86.5,4.911
35883.4,23108.7,13229.9,20.68,86.4,0.073
46303,27684.8,23404.8,23.38,74.9,0.265
30266.2,25366.1,9594.24,17.81,63.08,0.076
25451.2,16135.4,18298.2,25.17,82.1,4.912
31349,22788.6,9853.54,13.49,53.3,0.082
22715.8,13939.7,16476.6,21.34,72.7,4.916
50465.5,35045.8,38911.6,27.16,82.1,4.909
35023.6,28201.3,15005,15.62,73.5,0.083
28579.4,17970.1,10382,16.37,68.13,4.92
32419.1,19882.3,17338.8,22.68,84.6,0.282
22114.7,14103.7,11281.9,10.18,88.9,0.097
43918.4,23822.9,29408.5,21.54,80.4,4.916
43016.9,25528.3,25546.6,13.58,73.9,0.073
31893.7,21835.4,26890,27.8,53.55,4.908
32158,17872,17581.9,19.14,41.39,0.086
21428,11705.6,9478.41,18.81,69.32,0.18
38999.6,27410.1,30191.8,36.49,21.18,4.934
36339.7,24524.1,24727,26.59,70.2,4.919
24180.8,13542.2,16354.9,14.95,88.2,0.072
27378.5,20800.4,14764.3,20.51,65.94,0.072
37484.1,23302.9,13294.1,28.76,41.88,4.935
43876.7,26923.8,25867.5,23.57,60.34,4.92
46545.6,28594.9,35036,24.7,82.7,4.926
22290.5,16400.1,10458.6,14.78,67.19,0.082
21006.8,15523.8,9784.39,13.66,76.2,0.083
22584.3,13798.2,14232.3,3.541,80.8,0.085
29660.3,17281.5,18507.3,10.88,43.11,0.087
39278,25717,24695.2,25.03,67.26,4.924
32623,19511.9,15856.2,21.42,60.19,0.271
36100.7,24371.3,22293.7,25.11,48.35,4.926
32935.9,17632.2,18381.9,28.37,31.93,0.08
38997.6,24582.5,23908.4,20.76,86.5,0.069
32749.4,21155,15388.9,14.54,69.24,0.084
44630.5,27702.1,19217.5,21.33,66.43,0.081
38875.3,21490,25792,15.77,83.5,0.074
29081.3,20117.4,21649.7,22.82,49.95,4.903
24131.2,12563.3,16704,12.88,85.2,0.079
39842.6,23642,26461.1,23.42,44.6,0.083
32336.3,19077.8,16285.7,26.04,47.55,0.322
30385.4,21295.9,21709.8,25.72,89.5,4.91
40605.2,21827.3,27520,15.63,82.4,0.072
22740.7,18642.5,6816.81,13.28,81.5,0.077
42392.6,24511.4,26336.5,20.57,86.1,0.067
44006.7,24404.6,18604.7,23.78,49.85,4.924
32854,20842.1,15344.5,20.37,72.5,4.913
39168,19950,22372.3,17.6,72.7,4.914
21739.7,13265.7,13937.3,10.06,76.1,0.086
46169.3,29100,35493.9,31.69,35.85,4.915
26404.1,16792.7,11491,7.03,88.3,0.089
27109.8,16599.4,11971.5,8.65,86.6,0.082
33046.9,21442.8,16222.5,23.28,69.59,0.068
34031.2,22075.5,16702.8,21.36,70.9,4.922
31042.7,18153.7,19085.8,16.89,86.7,0.073
31044.9,26529.6,9000.72,17.95,64.42,0.084
24871,13565.5,12465.2,19.86,85,0.069
28315.8,14429.9,16726.9,20.03,58.15,4.924
32104.9,20377.7,16253.9,22.03,69.76,0.068
30908.4,19787.2,14440.5,10.16,72.6,0.08
21481.4,16915.6,8977.67,16.21,67.22,0.072
21645.6,17213.9,9427.13,12.44,47.4,0.078
36419.1,23937.8,12979,23.62,66.66,0.068
