DATE_TIME,SOURCE_KEY,DC_POWER,AC_POWER,DAILY_YIELD,TOTAL_YIELD
2020-05-23 17:30:00,q49J1IKaHRwDQnt,184.867,181.193,3173.87,386678
2020-06-12 23:15:00,oZ35aAeoifZaQzV,0,0,4607,1.66017e+09
2020-05-22 11:00:00,81aHJ1q11NBPMrL,0,0,1605,1.21532e+09
2020-06-02 09:45:00,Mx2yZCDsyf6DPfv,594.073,582.127,1564.67,2.59148e+06
2020-05-24 12:30:00,vOuJvMaM2sgwLmb,0,0,1497,2.27643e+06
2020-06-11 22:30:00,LYwnQax7tkwH5Cb,0,0,3718,1.79508e+09
2020-05-21 14:30:00,V94E5Ben1TlhnDV,1071.06,1046.89,2963.71,1.41213e+09
2020-06-02 05:30:00,oZ35aAeoifZaQzV,0,0,0,1.6601e+09
2020-06-14 08:30:00,mqwcsP2rE7J0TFp,462.747,464.514,673.643,5.93794e+08
2020-05-15 14:15:00,Mx2yZCDsyf6DPfv,1167.83,1138.96,5692.07,2.45934e+06
2020-06-03 20:00:00,oZZkBaNadn6DNKz,0,0,4809,1.70821e+09
2020-06-09 08:45:00,vOuJvMaM2sgwLmb,764.343,748.1,1013.29,2.3767e+06
2020-05-31 09:30:00,xMbIugepa2P7lBB,1004.05,981.72,979.067,1.06785e+08
2020-06-14 07:30:00,Et9kgGMDl729KT4,364.35,357.857,238,1.84153e+06
2020-05-23 23:00:00,oZ35aAeoifZaQzV,0,0,9657,1.66004e+09
2020-05-25 18:45:00,xoJJ8DcxJEcupym,0,0,8833,2.09205e+08
2020-05-25 19:45:00,Mx2yZCDsyf6DPfv,0,0,9167,2.54016e+06
2020-06-06 17:45:00,oZZkBaNadn6DNKz,169.9,166.2,2521.53,1.70823e+09
2020-06-14 15:45:00,oZ35aAeoifZaQzV,875.043,855.914,2615.93,1.66018e+09
2020-06-15 07:30:00,LYwnQax7tkwH5Cb,223.08,218.687,182.067,1.7951e+09
2020-06-17 02:30:00,LlT2YUhhzqhg5Sw,0,0,0,2.82785e+08
2020-06-17 14:30:00,NgDl19wMapZy17u,502.64,492.753,3184.73,1.11745e+08
2020-06-02 01:45:00,q49J1IKaHRwDQnt,0,0,3830,448130
2020-05-18 16:15:00,NgDl19wMapZy17u,572.18,560.747,7257.53,1.11544e+08
2020-05-30 04:45:00,xMbIugepa2P7lBB,0,0,8095,1.06776e+08
2020-06-02 11:00:00,81aHJ1q11NBPMrL,640.54,627.38,2326.4,1.2154e+09
2020-05-30 17:45:00,q49J1IKaHRwDQnt,135.071,131.729,7779.14,437908
2020-06-09 03:45:00,4UPUqMRk7TRMgml,0,0,9210,2.61059e+06
2020-05-31 05:00:00,81aHJ1q11NBPMrL,0,0,0,1.21538e+09
2020-06-11 07:15:00,mqwcsP2rE7J0TFp,156.353,152.833,56.6667,5.93778e+08
2020-06-13 23:45:00,Qf4GUc1pJu5T6c6,0,0,3544,8.38633e+08
2020-05-15 18:45:00,oZZkBaNadn6DNKz,0,0,5396,1.70809e+09
2020-05-15 13:15:00,Et9kgGMDl729KT4,0,0,1673,1.70592e+06
2020-05-16 07:45:00,LlT2YUhhzqhg5Sw,382.813,376.067,306.667,2.82602e+08
2020-05-18 22:00:00,Mx2yZCDsyf6DPfv,0,0,7632,2.48137e+06
2020-05-25 20:45:00,Qf4GUc1pJu5T6c6,0,0,9156,8.38504e+08
2020-06-03 09:00:00,vOuJvMaM2sgwLmb,687.833,673.413,828.533,2.3421e+06
2020-05-18 16:45:00,xMbIugepa2P7lBB,276.35,271.143,7474.36,1.06688e+08
2020-06-12 06:45:00,NgDl19wMapZy17u,98.8267,96.02,28.0667,1.11715e+08
2020-05-16 10:15:00,IQ2d7wF4YD8zU1Q,1143.43,1116.46,2371.64,1.99536e+07
2020-05-22 18:15:00,rrq4fwE8jgrTyWY,13.7533,13.2667,9146.33,1.21011e+08
2020-05-17 10:45:00,Quc1TzYxW2pYoWX,819.94,802.467,1263.6,3.29521e+08
2020-06-09 18:15:00,xMbIugepa2P7lBB,49.4533,47.8333,7984.2,1.06856e+08
2020-05-17 17:45:00,NgDl19wMapZy17u,122.3,119.18,6990.93,1.11537e+08
2020-05-16 06:00:00,q49J1IKaHRwDQnt,14.7357,14.2214,0.785714,349020
2020-05-22 08:45:00,Mx2yZCDsyf6DPfv,815.721,798.371,983.857,2.50756e+06
2020-06-13 06:30:00,xMbIugepa2P7lBB,70.0857,67.9,4734.43,1.0687e+08
2020-06-10 03:15:00,rrq4fwE8jgrTyWY,0,0,3378,1.21095e+08
2020-06-02 22:45:00,NgDl19wMapZy17u,0,0,7098,1.11656e+08
2020-05-27 14:00:00,LYwnQax7tkwH5Cb,1077.81,1053.45,1915.8,1.79502e+09
2020-06-16 23:45:00,oZ35aAeoifZaQzV,0,0,5623,1.66018e+09
2020-05-27 04:30:00,LlT2YUhhzqhg5Sw,0,0,0,2.82673e+08
2020-06-09 20:30:00,9kRcWv60rDACzjR,0,0,3803,2.24788e+09
2020-06-06 15:45:00,4UPUqMRk7TRMgml,735.42,719.62,7352.47,2.59251e+06
2020-06-11 08:30:00,4UPUqMRk7TRMgml,224.007,219.627,232.267,2.62452e+06
2020-05-18 13:15:00,Mx2yZCDsyf6DPfv,1123.75,1097.07,4582.71,2.47832e+06
2020-05-25 00:45:00,PeE6FRyGXUgsRhN,0,0,0,1.34841e+09
2020-06-02 12:30:00,vOuJvMaM2sgwLmb,0,0,0,0
2020-05-18 00:30:00,Et9kgGMDl729KT4,0,0,0,1.71949e+06
2020-06-05 01:45:00,IQ2d7wF4YD8zU1Q,0,0,0,2.01026e+07
2020-06-12 16:45:00,mqwcsP2rE7J0TFp,289.207,283.687,4485.47,5.93787e+08
2020-05-27 07:30:00,LYwnQax7tkwH5Cb,323.26,317.627,201.867,1.79502e+09
2020-05-18 18:45:00,q49J1IKaHRwDQnt,0,0,4161,362440
2020-05-30 22:15:00,q49J1IKaHRwDQnt,0,0,7823,437952
2020-06-06 19:45:00,Mx2yZCDsyf6DPfv,0,0,8312,2.62511e+06
2020-06-04 14:00:00,LlT2YUhhzqhg5Sw,29.1333,28.62,1436.2,2.82726e+08
2020-05-28 12:00:00,Mx2yZCDsyf6DPfv,0,0,2060,2.56084e+06
2020-06-17 09:15:00,Mx2yZCDsyf6DPfv,203.627,199.613,416.267,2.67933e+06
2020-06-09 08:00:00,mqwcsP2rE7J0TFp,458.653,450.027,543.133,5.93768e+08
2020-05-23 17:30:00,Qf4GUc1pJu5T6c6,191.107,187.333,9511.53,8.38491e+08
2020-06-13 00:30:00,PeE6FRyGXUgsRhN,0,0,4685,1.34852e+09
2020-06-13 17:45:00,IQ2d7wF4YD8zU1Q,149.087,145.667,2945.67,2.01613e+07
2020-06-11 10:30:00,Mx2yZCDsyf6DPfv,529.179,518.7,1064.07,2.65678e+06
2020-06-17 18:15:00,vOuJvMaM2sgwLmb,33.1,31.9867,4311.73,2.42768e+06
2020-06-16 00:30:00,Mx2yZCDsyf6DPfv,0,0,2643,2.67338e+06
2020-05-19 12:00:00,Et9kgGMDl729KT4,0,0,1332,1.72314e+06
2020-06-01 22:30:00,81aHJ1q11NBPMrL,0,0,4195,1.2154e+09
2020-06-08 10:15:00,oZZkBaNadn6DNKz,1207.21,1178.15,2146.47,1.70824e+09
2020-06-01 00:30:00,vOuJvMaM2sgwLmb,0,0,0,2.33321e+06
2020-06-03 19:45:00,vOuJvMaM2sgwLmb,0,0,4953,2.34622e+06
2020-06-17 00:15:00,Et9kgGMDl729KT4,0,0,0,1.85014e+06
2020-06-15 08:15:00,q49J1IKaHRwDQnt,584.507,572.72,517.8,505783
2020-05-15 12:45:00,oZZkBaNadn6DNKz,0,0,3350,1.70809e+09
2020-06-12 10:45:00,9kRcWv60rDACzjR,317.547,311.693,1161,2.24789e+09
2020-05-30 00:15:00,LlT2YUhhzqhg5Sw,0,0,0,2.82698e+08
2020-06-06 01:30:00,LlT2YUhhzqhg5Sw,0,0,3053,2.8273e+08
2020-06-04 17:15:00,mqwcsP2rE7J0TFp,199.1,195.173,5616.07,5.93735e+08
2020-06-17 08:45:00,rrq4fwE8jgrTyWY,257.15,252.2,283.357,1.21128e+08
2020-05-15 03:30:00,oZ35aAeoifZaQzV,0,0,0,1.65997e+09
2020-06-10 03:15:00,oZ35aAeoifZaQzV,0,0,8094,1.66016e+09
2020-06-05 20:00:00,Mx2yZCDsyf6DPfv,0,0,7726,2.6168e+06
2020-05-18 06:15:00,Mx2yZCDsyf6DPfv,0,0,0,2.47373e+06
2020-06-05 00:30:00,PeE6FRyGXUgsRhN,0,0,6168,1.34848e+09
2020-05-19 03:30:00,Mx2yZCDsyf6DPfv,0,0,0,2.48137e+06
2020-05-30 15:15:00,Qf4GUc1pJu5T6c6,905.157,885.5,6722.71,8.38542e+08
2020-06-15 06:45:00,Quc1TzYxW2pYoWX,105.043,102.071,38.4286,3.29636e+08
2020-05-28 09:30:00,9kRcWv60rDACzjR,963.067,941.833,1540.13,2.24781e+09
2020-06-01 06:30:00,Mx2yZCDsyf6DPfv,75,72.7286,16.3571,2.5856e+06
2020-06-02 23:15:00,xMbIugepa2P7lBB,0,0,7138,1.06802e+08
2020-05-31 01:30:00,Et9kgGMDl729KT4,0,0,0,1.78881e+06
2020-06-03 19:45:00,9kRcWv60rDACzjR,0,0,4339,2.24785e+09
2020-05-26 11:30:00,Mx2yZCDsyf6DPfv,1287.97,1255.77,3857,2.54402e+06
2020-05-19 17:30:00,Mx2yZCDsyf6DPfv,0,0,6771,2.48814e+06
2020-05-25 03:00:00,Mx2yZCDsyf6DPfv,0,0,0,2.53099e+06
2020-06-05 09:00:00,WcxssY2VbP4hApt,765.657,749.164,936.571,1.81849e+08
2020-06-16 01:15:00,xMbIugepa2P7lBB,0,0,6200,1.06887e+08
2020-06-10 03:30:00,LYwnQax7tkwH5Cb,0,0,3308,1.79508e+09
2020-05-23 15:15:00,LYwnQax7tkwH5Cb,835.28,817.433,1873.73,1.795e+09
2020-06-17 17:30:00,rrq4fwE8jgrTyWY,129.32,125.85,3862.1,1.21131e+08
2020-05-31 11:30:00,IQ2d7wF4YD8zU1Q,976.786,955.129,2719.57,2.00741e+07
2020-05-17 18:45:00,LlT2YUhhzqhg5Sw,0,0,6717,2.82616e+08
2020-05-15 10:45:00,Quc1TzYxW2pYoWX,0,0,1324,3.2951e+08
2020-06-17 20:30:00,rrq4fwE8jgrTyWY,0,0,3931,1.21131e+08
2020-06-14 16:15:00,vOuJvMaM2sgwLmb,312.7,307.06,6987.93,2.41109e+06
2020-05-15 14:30:00,LYwnQax7tkwH5Cb,937.513,916.913,6732.47,1.79497e+09
2020-06-14 23:30:00,Qf4GUc1pJu5T6c6,0,0,2107,8.38635e+08
2020-05-31 06:00:00,PeE6FRyGXUgsRhN,18.9786,18.3071,1,1.34845e+09
2020-05-17 06:30:00,Quc1TzYxW2pYoWX,27.8133,26.8667,8.33333,3.2952e+08
2020-06-07 16:30:00,Et9kgGMDl729KT4,358.3,351.473,2201.53,1.81843e+06
2020-05-16 16:45:00,LlT2YUhhzqhg5Sw,103.64,100.86,7475.2,2.8261e+08
2020-05-21 16:30:00,PeE6FRyGXUgsRhN,519.253,509.027,4211.4,1.34839e+09
2020-05-15 19:15:00,IQ2d7wF4YD8zU1Q,0,0,9663,1.99512e+07
2020-06-06 09:00:00,vOuJvMaM2sgwLmb,935.247,914.467,969.467,2.3575e+06
2020-05-28 22:00:00,V94E5Ben1TlhnDV,0,0,9108,1.41219e+09
2020-06-13 16:00:00,WcxssY2VbP4hApt,440.62,431.6,5695.33,1.81887e+08
2020-06-07 08:00:00,V94E5Ben1TlhnDV,308.693,303.221,276.571,1.41224e+09
2020-06-14 14:15:00,vOuJvMaM2sgwLmb,664.82,650.307,5832.47,2.40993e+06
2020-05-26 20:30:00,vOuJvMaM2sgwLmb,0,0,9298,2.29655e+06
2020-05-30 05:00:00,oZZkBaNadn6DNKz,0,0,0,1.70819e+09
2020-06-03 23:45:00,NgDl19wMapZy17u,0,0,5288,1.11661e+08
2020-05-26 00:00:00,Mx2yZCDsyf6DPfv,0,0,5893.07,2.54016e+06
2020-06-10 10:30:00,Qf4GUc1pJu5T6c6,983.413,961.487,2035,8.38617e+08
2020-05-31 13:30:00,PeE6FRyGXUgsRhN,975.879,952.943,4501.36,1.34846e+09
2020-05-25 04:45:00,81aHJ1q11NBPMrL,0,0,0,0
2020-06-02 22:00:00,Qf4GUc1pJu5T6c6,0,0,7298,8.38562e+08
2020-05-18 01:00:00,WcxssY2VbP4hApt,0,0,0,1.8172e+08
2020-06-14 06:30:00,Qf4GUc1pJu5T6c6,97.8286,95.0429,23.7143,8.38633e+08
2020-05-17 00:00:00,q49J1IKaHRwDQnt,0,0,3533,352552
2020-06-08 20:15:00,81aHJ1q11NBPMrL,0,0,9171,1.21544e+09
2020-05-29 09:45:00,oZZkBaNadn6DNKz,1078.68,1054.26,1697.2,1.70818e+09
2020-06-04 23:45:00,IQ2d7wF4YD8zU1Q,0,0,7020,2.01026e+07
2020-05-23 20:00:00,Quc1TzYxW2pYoWX,0,0,3998,3.29543e+08
2020-05-30 06:45:00,WcxssY2VbP4hApt,40.5333,39.2267,14,1.45452e+08
2020-05-26 16:45:00,LlT2YUhhzqhg5Sw,457.387,448.767,8852.33,2.82672e+08
2020-05-20 03:15:00,LYwnQax7tkwH5Cb,0,0,0,1.79498e+09
2020-05-24 05:30:00,81aHJ1q11NBPMrL,0,0,0,1.21533e+09
2020-06-05 06:45:00,PeE6FRyGXUgsRhN,121.913,118.76,36.0667,1.34848e+09
2020-05-31 00:15:00,WcxssY2VbP4hApt,0,0,0,1.21216e+07
2020-06-01 07:30:00,Mx2yZCDsyf6DPfv,257.4,252.433,170.333,2.58575e+06
2020-06-06 08:45:00,oZZkBaNadn6DNKz,860.26,841.787,763.6,1.70822e+09
2020-06-09 21:00:00,Mx2yZCDsyf6DPfv,0,0,8042,2.65015e+06
2020-05-24 15:45:00,81aHJ1q11NBPMrL,709.433,694.733,8247.8,1.21534e+09
2020-06-07 11:15:00,NgDl19wMapZy17u,894.96,874.347,2832.13,1.11686e+08
2020-06-10 13:00:00,oZ35aAeoifZaQzV,656.207,642.313,3968.6,1.66016e+09
2020-05-23 12:45:00,9kRcWv60rDACzjR,0,0,2390,2.24778e+09
2020-05-15 05:15:00,Quc1TzYxW2pYoWX,0,0,0,3.29509e+08
2020-06-03 11:45:00,mqwcsP2rE7J0TFp,850.587,831.867,2381.2,5.93726e+08
2020-05-21 20:45:00,81aHJ1q11NBPMrL,0,0,8570,1.21531e+09
2020-06-02 19:30:00,LYwnQax7tkwH5Cb,0,0,4787,1.79506e+09
2020-06-06 21:45:00,4UPUqMRk7TRMgml,0,0,8376,2.59354e+06
2020-05-18 07:30:00,4UPUqMRk7TRMgml,30.5733,29.54,7.73333,2.44524e+06
2020-05-25 02:00:00,rrq4fwE8jgrTyWY,0,0,0,1.21018e+08
2020-05-19 00:30:00,IQ2d7wF4YD8zU1Q,0,0,0,1.99741e+07
2020-05-16 19:00:00,rrq4fwE8jgrTyWY,0,0,7372,1.20977e+08
2020-05-31 02:00:00,oZZkBaNadn6DNKz,0,0,0,1.70819e+09
2020-05-26 17:30:00,LlT2YUhhzqhg5Sw,134.74,131.207,9015.93,2.82673e+08
2020-06-10 11:30:00,xMbIugepa2P7lBB,0,0,0,0
2020-05-27 02:45:00,V94E5Ben1TlhnDV,0,0,0,1.41218e+09
2020-05-17 05:30:00,Et9kgGMDl729KT4,0,0,0,1.71489e+06
2020-06-02 13:45:00,V94E5Ben1TlhnDV,1063.51,1038.23,3669.4,1.41222e+09
2020-06-09 19:45:00,PeE6FRyGXUgsRhN,0,0,6456,1.34851e+09
2020-05-18 21:00:00,rrq4fwE8jgrTyWY,0,0,4215,1.20986e+08
2020-05-31 04:30:00,xMbIugepa2P7lBB,0,0,8093,1.06784e+08
2020-06-08 15:00:00,rrq4fwE8jgrTyWY,910.44,890.347,1877,1.2109e+08
2020-05-18 23:15:00,oZ35aAeoifZaQzV,0,0,7750,1.65999e+09
2020-06-08 22:45:00,PeE6FRyGXUgsRhN,0,0,8837,1.3485e+09
2020-05-21 04:15:00,LYwnQax7tkwH5Cb,0,0,0,1.79499e+09
2020-05-15 06:00:00,WcxssY2VbP4hApt,15.7467,15.2133,0.933333,1.81695e+08
2020-06-09 19:00:00,LYwnQax7tkwH5Cb,0,0,3308,1.79508e+09
2020-06-05 06:45:00,IQ2d7wF4YD8zU1Q,130.42,127.153,38.0667,2.01026e+07
2020-05-17 11:15:00,PeE6FRyGXUgsRhN,941.16,920.48,2873.67,1.34837e+09
2020-05-19 05:45:00,Et9kgGMDl729KT4,0,0,0,1.72181e+06
2020-05-18 21:45:00,Quc1TzYxW2pYoWX,0,0,2787,3.29526e+08
2020-05-25 02:45:00,rrq4fwE8jgrTyWY,0,0,0,1.21018e+08
2020-06-14 16:00:00,mqwcsP2rE7J0TFp,462.047,453.427,5356.13,5.93798e+08
2020-05-30 09:30:00,rrq4fwE8jgrTyWY,532.757,522.207,746.143,1.21048e+08
2020-06-13 10:15:00,PeE6FRyGXUgsRhN,602.421,589.879,1387.71,1.34852e+09
2020-05-16 06:00:00,IQ2d7wF4YD8zU1Q,15.28,14.7667,1.2,1.99512e+07
2020-06-12 22:30:00,q49J1IKaHRwDQnt,0,0,4641,491396
2020-06-13 04:30:00,IQ2d7wF4YD8zU1Q,0,0,4802,2.01583e+07
2020-06-01 15:45:00,LYwnQax7tkwH5Cb,79.4429,77.0643,3828.64,1.79505e+09
2020-05-23 10:15:00,oZ35aAeoifZaQzV,1155.52,1127.75,2454.43,1.66003e+09
2020-05-31 12:15:00,q49J1IKaHRwDQnt,1224.87,1194.64,3304.21,441256
2020-05-25 21:15:00,xoJJ8DcxJEcupym,0,0,8833,2.09205e+08
2020-05-26 17:15:00,4UPUqMRk7TRMgml,173.153,169.72,9399.13,2.51622e+06
2020-06-11 07:15:00,IQ2d7wF4YD8zU1Q,156.48,152.92,56,2.01496e+07
2020-05-18 12:45:00,LYwnQax7tkwH5Cb,0,0,2182,1.79498e+09
2020-06-10 01:15:00,mqwcsP2rE7J0TFp,0,0,0,5.93776e+08
2020-06-12 20:30:00,LlT2YUhhzqhg5Sw,0,0,4630,2.82763e+08
2020-06-08 08:15:00,V94E5Ben1TlhnDV,485.907,476.4,631.267,1.41224e+09
2020-06-09 21:15:00,81aHJ1q11NBPMrL,0,0,4696,1.21544e+09
2020-05-30 01:15:00,q49J1IKaHRwDQnt,0,0,7407,430129
2020-06-16 16:00:00,mqwcsP2rE7J0TFp,284.493,279.429,5269.64,5.9381e+08
2020-05-16 08:15:00,xMbIugepa2P7lBB,623.88,611.247,562.933,1.06667e+08
2020-06-09 05:15:00,vOuJvMaM2sgwLmb,0,0,8995,2.37568e+06
2020-06-05 20:15:00,LlT2YUhhzqhg5Sw,0,0,3053,2.8273e+08
2020-05-27 20:15:00,81aHJ1q11NBPMrL,0,0,9138,1.21536e+09
2020-05-27 07:30:00,rrq4fwE8jgrTyWY,311.96,306.387,198.4,1.21031e+08
2020-05-23 14:45:00,oZZkBaNadn6DNKz,1015,992.364,7765.86,1.70814e+09
2020-05-16 11:15:00,4UPUqMRk7TRMgml,0,0,2525,2.43574e+06
2020-05-31 01:15:00,4UPUqMRk7TRMgml,0,0,8185,2.54587e+06
2020-05-21 21:00:00,4UPUqMRk7TRMgml,0,0,9151,2.47342e+06
2020-06-06 16:15:00,oZ35aAeoifZaQzV,685.286,671.186,7674.07,1.66013e+09
2020-06-02 14:30:00,V94E5Ben1TlhnDV,956.987,934.74,4507.4,1.41222e+09
2020-06-06 18:00:00,oZ35aAeoifZaQzV,107.06,104.06,8335.2,1.66013e+09
2020-06-04 21:00:00,xoJJ8DcxJEcupym,0,0,6168,2.09259e+08
2020-05-29 16:45:00,LYwnQax7tkwH5Cb,474.82,465.827,7480,1.79503e+09
2020-06-14 15:15:00,xMbIugepa2P7lBB,284.107,278.987,6303.27,1.06879e+08
2020-06-03 21:30:00,rrq4fwE8jgrTyWY,0,0,4128,1.21073e+08
2020-06-07 02:45:00,vOuJvMaM2sgwLmb,0,0,8249,2.36478e+06
2020-06-17 12:45:00,IQ2d7wF4YD8zU1Q,762.914,746.893,2273.21,2.01831e+07
2020-06-14 00:15:00,mqwcsP2rE7J0TFp,0,0,0,5.93793e+08
2020-06-07 09:45:00,IQ2d7wF4YD8zU1Q,1062.01,1036.77,1302.2,2.012e+07
2020-05-29 19:45:00,mqwcsP2rE7J0TFp,0,0,8112,5.93698e+08
2020-05-30 18:45:00,9kRcWv60rDACzjR,0,0,7985,2.24783e+09
2020-05-18 06:30:00,81aHJ1q11NBPMrL,0,0,0,1.21529e+09
2020-06-07 02:45:00,oZ35aAeoifZaQzV,0,0,8368,1.66013e+09
2020-06-07 15:30:00,mqwcsP2rE7J0TFp,165.56,162.013,1346.4,2.37503e+08
2020-05-31 00:45:00,Et9kgGMDl729KT4,0,0,0,1.78881e+06
2020-05-26 01:00:00,xoJJ8DcxJEcupym,0,0,0,2.09205e+08
2020-06-02 17:15:00,xoJJ8DcxJEcupym,411.85,404.614,5229.29,2.09249e+08
2020-06-06 02:45:00,q49J1IKaHRwDQnt,0,0,2895,464866
2020-05-31 05:15:00,Qf4GUc1pJu5T6c6,0,0,0,8.38544e+08
2020-06-05 19:30:00,xMbIugepa2P7lBB,0,0,7722,1.06823e+08
2020-05-22 21:30:00,WcxssY2VbP4hApt,0,0,0,0
2020-06-12 16:45:00,LYwnQax7tkwH5Cb,263.373,258.293,4239.67,1.79509e+09
2020-06-17 03:30:00,LlT2YUhhzqhg5Sw,0,0,0,2.82785e+08
2020-06-12 22:15:00,xoJJ8DcxJEcupym,0,0,4788,2.09306e+08
2020-05-29 20:15:00,Quc1TzYxW2pYoWX,0,0,4046,3.29575e+08
2020-06-17 06:30:00,WcxssY2VbP4hApt,55.5667,53.7467,12.6,1.81908e+08
2020-05-17 17:15:00,vOuJvMaM2sgwLmb,162.96,159.427,5211.27,2.23165e+06
2020-05-31 10:45:00,9kRcWv60rDACzjR,947.793,925.887,2027.8,2.24783e+09
2020-06-10 23:15:00,oZZkBaNadn6DNKz,0,0,5460,1.70826e+09
2020-05-24 14:30:00,PeE6FRyGXUgsRhN,994.08,972.033,7074.6,1.34841e+09
2020-05-15 18:45:00,Quc1TzYxW2pYoWX,0,0,4239,3.29513e+08
2020-06-01 00:30:00,mqwcsP2rE7J0TFp,0,0,0,5.93713e+08
2020-05-31 08:30:00,Quc1TzYxW2pYoWX,392.78,385.807,373.667,3.29579e+08
2020-05-24 08:45:00,vOuJvMaM2sgwLmb,759.607,743.507,910.867,2.27584e+06
2020-05-31 03:30:00,WcxssY2VbP4hApt,0,0,0,0
2020-06-11 09:00:00,xMbIugepa2P7lBB,550.179,539.321,416.071,1.06862e+08
2020-06-06 20:00:00,mqwcsP2rE7J0TFp,0,0,8356,5.93751e+08
2020-05-23 11:15:00,oZ35aAeoifZaQzV,1286.27,1254.13,3662.33,1.66003e+09
2020-06-11 00:15:00,NgDl19wMapZy17u,0,0,2618,1.11711e+08
2020-06-07 00:30:00,oZZkBaNadn6DNKz,0,0,0,1.70823e+09
2020-05-22 18:15:00,Mx2yZCDsyf6DPfv,14.7067,14.1933,9798.53,2.51637e+06
2020-05-24 23:30:00,xoJJ8DcxJEcupym,0,0,9081,2.09196e+08
2020-06-07 08:00:00,q49J1IKaHRwDQnt,302.1,296.513,270.467,468735
2020-05-26 10:00:00,xoJJ8DcxJEcupym,1059.96,1036.08,2004.33,2.09207e+08
2020-06-04 18:45:00,rrq4fwE8jgrTyWY,0,0,6643,1.21079e+08
2020-05-28 07:30:00,V94E5Ben1TlhnDV,384.747,378.107,202.8,1.41218e+09
2020-06-15 11:15:00,9kRcWv60rDACzjR,944.907,923.236,2801.93,2.2479e+09
2020-05-15 07:30:00,IQ2d7wF4YD8zU1Q,465.373,456.62,288.467,1.99418e+07
2020-06-09 04:15:00,LlT2YUhhzqhg5Sw,0,0,2841,2.82746e+08
2020-06-12 06:15:00,mqwcsP2rE7J0TFp,20.82,20.1,3.4,5.93782e+08
2020-06-05 13:45:00,q49J1IKaHRwDQnt,70.3133,69.1267,1222.6,463194
2020-06-11 02:15:00,oZ35aAeoifZaQzV,0,0,5585,1.66016e+09
2020-06-09 13:00:00,q49J1IKaHRwDQnt,0,0,1952,475989
2020-05-16 04:45:00,LlT2YUhhzqhg5Sw,0,0,0,2.82602e+08
2020-06-10 01:00:00,LYwnQax7tkwH5Cb,0,0,3308,1.79508e+09
2020-05-23 23:30:00,LlT2YUhhzqhg5Sw,0,0,3385,2.82646e+08
2020-05-21 06:15:00,Qf4GUc1pJu5T6c6,46.8267,45.28,8.46667,8.38462e+08
2020-06-07 01:45:00,4UPUqMRk7TRMgml,0,0,8376,2.59354e+06
2020-06-16 04:00:00,Qf4GUc1pJu5T6c6,0,0,2231,8.38637e+08
2020-05-19 11:30:00,WcxssY2VbP4hApt,1280.11,1248.3,2797.8,1.81731e+08
2020-06-08 14:15:00,Quc1TzYxW2pYoWX,517.527,506.107,972.4,3.29613e+08
2020-05-22 18:15:00,9kRcWv60rDACzjR,14.24,13.7267,3087.87,2.24777e+09
2020-06-07 21:45:00,LYwnQax7tkwH5Cb,0,0,2070,1.79507e+09
2020-06-06 13:15:00,9kRcWv60rDACzjR,886.18,865.813,5464.07,2.24787e+09
2020-05-19 18:30:00,9kRcWv60rDACzjR,1.10667,1.06667,6391,2.24776e+09
2020-06-01 00:45:00,9kRcWv60rDACzjR,0,0,0,2.24784e+09
2020-06-04 22:00:00,NgDl19wMapZy17u,0,0,6331,1.11668e+08
2020-06-06 10:45:00,xMbIugepa2P7lBB,1161.53,1133.23,2692.87,1.06825e+08
2020-06-01 16:15:00,oZ35aAeoifZaQzV,139.66,136.133,4254.67,1.6601e+09
2020-06-13 06:15:00,WcxssY2VbP4hApt,42.02,40.62,4.6,1.81882e+08
2020-06-01 10:15:00,Quc1TzYxW2pYoWX,968.593,947.221,1623.43,3.29586e+08
2020-05-30 23:15:00,vOuJvMaM2sgwLmb,0,0,6591,2.32669e+06
2020-06-07 17:00:00,vOuJvMaM2sgwLmb,338.733,332.44,1640.73,2.36642e+06
2020-06-12 08:00:00,LYwnQax7tkwH5Cb,216.333,212.1,248.8,1.79508e+09
2020-05-17 17:30:00,PeE6FRyGXUgsRhN,226.16,221.747,6869.73,1.34837e+09
2020-06-05 13:45:00,81aHJ1q11NBPMrL,322.557,316.929,5682.79,1.21542e+09
2020-06-15 21:45:00,81aHJ1q11NBPMrL,0,0,6307,1.21548e+09
2020-06-17 05:00:00,Et9kgGMDl729KT4,0,0,0,1.85014e+06
2020-06-11 05:00:00,vOuJvMaM2sgwLmb,0,0,5480,2.38903e+06
2020-06-17 11:00:00,NgDl19wMapZy17u,511.673,501.607,1210.33,1.11743e+08
2020-05-16 17:15:00,V94E5Ben1TlhnDV,47.06,45.5267,7709.07,1.4121e+09
2020-05-24 01:15:00,xoJJ8DcxJEcupym,0,0,0,2.09187e+08
2020-05-26 02:15:00,LlT2YUhhzqhg5Sw,0,0,0,2.82664e+08
2020-05-23 00:45:00,xoJJ8DcxJEcupym,0,0,0,2.09177e+08
2020-06-16 13:45:00,WcxssY2VbP4hApt,649.64,636.273,4207.13,1.81906e+08
2020-05-22 16:30:00,WcxssY2VbP4hApt,0,0,0,0
2020-06-08 10:15:00,vOuJvMaM2sgwLmb,1173.5,1144.69,2144.73,2.36883e+06
2020-05-15 03:15:00,LlT2YUhhzqhg5Sw,0,0,0,2.82593e+08
2020-05-28 13:15:00,xoJJ8DcxJEcupym,1223.17,1192.6,5623.47,2.0922e+08
